destination_name,departure_status,real_arrival,real_departure,ArRTown,temperature_2m,precipitation,rain,snowfall,wind_speed_10m,wind_gusts_10m,visibility,is_day,Date,day_of_week,day_type,is_bank_holiday,is_holiday,saturday,sunday,is_weekend,is_weekend_or_bank_holiday,pourc_validations
Mairie d'Aubervilliers,onTime,2024-11-03 04:58:26,2024-11-03 04:58:26,Paris 9e,9.9,0.0,0.0,0.0,7.59,18.0,22900.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.01
Mairie d'Aubervilliers,onTime,2024-11-03 04:58:26,2024-11-03 04:58:26,Paris 9e,9.9,0.0,0.0,0.0,7.59,18.0,22900.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.0
Mairie d'Issy,onTime,2024-11-03 05:03:26,2024-11-03 05:03:26,Paris 9e,9.9,0.0,0.0,0.0,7.59,18.0,22900.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.56
Mairie d'Issy,onTime,2024-11-03 05:03:26,2024-11-03 05:03:26,Paris 9e,9.9,0.0,0.0,0.0,7.59,18.0,22900.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.35
Mairie d'Aubervilliers,onTime,2024-11-03 05:05:26,2024-11-03 05:05:26,Paris 9e,9.9,0.0,0.0,0.0,7.59,18.0,22900.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.56
Mairie d'Aubervilliers,onTime,2024-11-03 05:05:26,2024-11-03 05:05:26,Paris 9e,9.9,0.0,0.0,0.0,7.59,18.0,22900.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.35
Mairie d'Issy,onTime,2024-11-03 05:10:26,2024-11-03 05:10:26,Paris 9e,9.9,0.0,0.0,0.0,7.59,17.64,22460.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.56
Mairie d'Issy,onTime,2024-11-03 05:10:26,2024-11-03 05:10:26,Paris 9e,9.9,0.0,0.0,0.0,7.59,17.64,22460.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.35
Mairie d'Aubervilliers,onTime,2024-11-03 05:12:26,2024-11-03 05:12:26,Paris 9e,9.9,0.0,0.0,0.0,7.59,17.64,22460.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.56
Mairie d'Aubervilliers,onTime,2024-11-03 05:12:26,2024-11-03 05:12:26,Paris 9e,9.9,0.0,0.0,0.0,7.59,17.64,22460.0,False,2024-11-03,6,DIJFP,0,1,0,1,1,1,0.35
