destination_name,departure_status,scheduled_arrival,real_arrival,scheduled_departure,real_departure,arrival_difference,departure_difference,ArRTown,nearest_datetime,95,98,E10,gazole,temperature_2m,precipitation,rain,snowfall,wind_speed_10m,wind_gusts_10m,visibility,is_day,Date,day_of_week,day_type,is_bank_holiday,is_holiday,saturday,sunday,is_weekend,is_weekend_or_bank_holiday,pourc_validations
Gare de Juvisy,onTime,2024-12-09 13:32:20,2024-12-09 13:33:00,2024-12-09 13:32:50,2024-12-09 13:33:30,0.67,0.67,Buno-Bonnevaux,2024-12-09 13:32:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,1.52
Malesherbes,onTime,2024-12-09 13:56:20,2024-12-09 13:56:20,2024-12-09 13:56:50,2024-12-09 13:56:50,0.0,0.0,Buno-Bonnevaux,2024-12-09 13:56:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,1.52
Gare de Juvisy,onTime,2024-12-09 14:27:20,2024-12-09 14:28:00,2024-12-09 14:27:50,2024-12-09 14:28:30,0.67,0.67,Buno-Bonnevaux,2024-12-09 14:27:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,1.32
Malesherbes,onTime,2024-12-09 14:56:20,2024-12-09 14:56:20,2024-12-09 14:56:50,2024-12-09 14:56:50,0.0,0.0,Buno-Bonnevaux,2024-12-09 14:56:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,1.32
Malesherbes,onTime,2024-12-09 15:26:20,2024-12-09 15:27:48,2024-12-09 15:26:50,2024-12-09 15:28:18,1.47,1.47,Buno-Bonnevaux,2024-12-09 15:26:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,1.54
Gare de Juvisy,onTime,2024-12-09 15:27:20,2024-12-09 15:28:07,2024-12-09 15:27:50,2024-12-09 15:28:37,0.78,0.78,Buno-Bonnevaux,2024-12-09 15:27:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,1.54
Malesherbes,onTime,2024-12-09 15:56:20,2024-12-09 15:56:20,2024-12-09 15:56:50,2024-12-09 15:56:50,0.0,0.0,Buno-Bonnevaux,2024-12-09 15:56:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,1.54
Gare de Juvisy,onTime,2024-12-09 15:57:20,2024-12-09 15:57:20,2024-12-09 15:57:50,2024-12-09 15:57:50,0.0,0.0,Buno-Bonnevaux,2024-12-09 15:57:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,1.54
Malesherbes,onTime,2024-12-09 16:26:20,2024-12-09 16:27:58,2024-12-09 16:26:50,2024-12-09 16:28:28,1.63,1.63,Buno-Bonnevaux,2024-12-09 16:26:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,4.43
Gare de Juvisy,onTime,2024-12-09 16:27:20,2024-12-09 16:27:20,2024-12-09 16:27:50,2024-12-09 16:27:50,0.0,0.0,Buno-Bonnevaux,2024-12-09 16:27:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,4.43
Gare de Juvisy,onTime,2024-12-09 16:57:20,2024-12-09 16:57:20,2024-12-09 16:57:50,2024-12-09 16:57:50,0.0,0.0,Buno-Bonnevaux,2024-12-09 16:57:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,4.43
Malesherbes,onTime,2024-12-09 17:01:40,2024-12-09 17:01:40,2024-12-09 17:02:10,2024-12-09 17:02:10,0.0,0.0,Buno-Bonnevaux,2024-12-09 17:01:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,3.42
Malesherbes,onTime,2024-12-09 17:16:40,2024-12-09 17:17:20,2024-12-09 17:17:10,2024-12-09 17:17:50,0.67,0.67,Buno-Bonnevaux,2024-12-09 17:16:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,3.42
Gare de Juvisy,onTime,2024-12-09 17:27:20,2024-12-09 17:27:20,2024-12-09 17:27:50,2024-12-09 17:27:50,0.0,0.0,Buno-Bonnevaux,2024-12-09 17:27:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,3.42
Malesherbes,delayed,2024-12-09 17:31:40,2024-12-09 17:46:55,2024-12-09 17:32:10,2024-12-09 17:47:25,15.25,15.25,Buno-Bonnevaux,2024-12-09 17:31:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,3.42
Malesherbes,onTime,2024-12-09 17:46:40,2024-12-09 17:46:40,2024-12-09 17:47:10,2024-12-09 17:47:10,0.0,0.0,Buno-Bonnevaux,2024-12-09 17:46:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,3.42
Gare de Juvisy,onTime,2024-12-09 17:57:20,2024-12-09 17:57:20,2024-12-09 17:57:50,2024-12-09 17:57:50,0.0,0.0,Buno-Bonnevaux,2024-12-09 17:57:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,3.42
Malesherbes,delayed,2024-12-09 18:01:40,2024-12-09 18:17:46,2024-12-09 18:02:10,2024-12-09 18:18:16,16.1,16.1,Buno-Bonnevaux,2024-12-09 18:01:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,1.76
Malesherbes,onTime,2024-12-09 18:16:40,2024-12-09 18:19:46,2024-12-09 18:17:10,2024-12-09 18:20:16,3.1,3.1,Buno-Bonnevaux,2024-12-09 18:16:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,1.76
Gare de Juvisy,onTime,2024-12-09 18:27:20,2024-12-09 18:30:26,2024-12-09 18:27:50,2024-12-09 18:30:56,3.1,3.1,Buno-Bonnevaux,2024-12-09 18:27:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,1.76
Malesherbes,onTime,2024-12-09 18:31:40,2024-12-09 18:31:40,2024-12-09 18:32:10,2024-12-09 18:32:10,0.0,0.0,Buno-Bonnevaux,2024-12-09 18:31:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,1.76
Malesherbes,onTime,2024-12-09 18:46:40,2024-12-09 18:46:40,2024-12-09 18:47:10,2024-12-09 18:47:10,0.0,0.0,Buno-Bonnevaux,2024-12-09 18:46:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,1.76
Gare de Juvisy,onTime,2024-12-09 18:57:20,2024-12-09 18:57:20,2024-12-09 18:57:50,2024-12-09 18:57:50,0.0,0.0,Buno-Bonnevaux,2024-12-09 18:57:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,1.76
Malesherbes,onTime,2024-12-09 19:01:40,2024-12-09 19:01:40,2024-12-09 19:02:10,2024-12-09 19:02:10,0.0,0.0,Buno-Bonnevaux,2024-12-09 19:01:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,0.63
Malesherbes,onTime,2024-12-09 19:16:40,2024-12-09 19:16:40,2024-12-09 19:17:10,2024-12-09 19:17:10,0.0,0.0,Buno-Bonnevaux,2024-12-09 19:16:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,0.63
Malesherbes,delayed,2024-12-09 19:31:40,2024-12-09 19:55:09,2024-12-09 19:32:10,2024-12-09 19:55:39,23.48,23.48,Buno-Bonnevaux,2024-12-09 19:31:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,0.63
Malesherbes,onTime,2024-12-09 19:46:40,2024-12-09 19:46:40,2024-12-09 19:47:10,2024-12-09 19:47:10,0.0,0.0,Buno-Bonnevaux,2024-12-09 19:46:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,0.63
Malesherbes,onTime,2024-12-09 20:16:40,2024-12-09 20:16:40,2024-12-09 20:17:10,2024-12-09 20:17:10,0.0,0.0,Buno-Bonnevaux,2024-12-09 20:16:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,0.1
Malesherbes,delayed,2024-12-09 20:46:40,2024-12-09 21:07:40,2024-12-09 20:47:10,2024-12-09 21:08:10,21.0,21.0,Buno-Bonnevaux,2024-12-09 20:46:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,0.1
Malesherbes,cancelled,2024-12-09 21:16:40,,2024-12-09 21:17:10,,,,Buno-Bonnevaux,2024-12-09 21:16:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,
Malesherbes,onTime,2024-12-09 21:46:40,2024-12-09 21:46:40,2024-12-09 21:47:10,2024-12-09 21:47:10,0.0,0.0,Buno-Bonnevaux,2024-12-09 21:46:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,
Malesherbes,onTime,2024-12-09 22:41:20,2024-12-09 22:45:45,2024-12-09 22:41:50,2024-12-09 22:46:15,4.42,4.42,Buno-Bonnevaux,2024-12-09 22:41:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-09,0,JOHV,0,0,0,0,0,0,0.1
Gare de Juvisy,onTime,2024-12-10 04:27:20,,2024-12-10 04:27:50,,,,Buno-Bonnevaux,2024-12-10 04:27:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,0.02
Gare de Juvisy,onTime,2024-12-10 04:42:20,2024-12-10 04:42:20,2024-12-10 04:42:50,2024-12-10 04:42:50,0.0,0.0,Buno-Bonnevaux,2024-12-10 04:42:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,0.02
Gare de Juvisy,onTime,2024-12-10 04:57:20,2024-12-10 04:57:20,2024-12-10 04:57:50,2024-12-10 04:57:50,0.0,0.0,Buno-Bonnevaux,2024-12-10 04:57:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,0.02
Gare de Juvisy,onTime,2024-12-10 05:12:20,2024-12-10 05:13:30,2024-12-10 05:12:50,2024-12-10 05:14:00,1.17,1.17,Buno-Bonnevaux,2024-12-10 05:12:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,14.57
Gare de Juvisy,onTime,2024-12-10 05:27:20,2024-12-10 05:27:20,2024-12-10 05:27:50,2024-12-10 05:27:50,0.0,0.0,Buno-Bonnevaux,2024-12-10 05:27:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,14.57
Gare de Juvisy,onTime,2024-12-10 05:42:20,2024-12-10 05:42:20,2024-12-10 05:42:50,2024-12-10 05:42:50,0.0,0.0,Buno-Bonnevaux,2024-12-10 05:42:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,14.57
Malesherbes,onTime,2024-12-10 05:56:20,2024-12-10 05:56:44,2024-12-10 05:56:50,2024-12-10 05:57:14,0.4,0.4,Buno-Bonnevaux,2024-12-10 05:56:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,14.57
Gare de Juvisy,onTime,2024-12-10 05:57:20,2024-12-10 05:57:20,2024-12-10 05:57:50,2024-12-10 05:57:50,0.0,0.0,Buno-Bonnevaux,2024-12-10 05:57:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,14.57
Gare de Juvisy,onTime,2024-12-10 06:12:20,2024-12-10 06:12:20,2024-12-10 06:12:50,2024-12-10 06:12:50,0.0,0.0,Buno-Bonnevaux,2024-12-10 06:12:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,27.15
Gare de Juvisy,onTime,2024-12-10 06:27:20,2024-12-10 06:27:20,2024-12-10 06:27:50,2024-12-10 06:27:50,0.0,0.0,Buno-Bonnevaux,2024-12-10 06:27:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,27.15
Malesherbes,delayed,2024-12-10 06:31:40,2024-12-10 06:39:40,2024-12-10 06:32:10,2024-12-10 06:40:10,8.0,8.0,Buno-Bonnevaux,2024-12-10 06:31:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,27.15
Gare de Juvisy,onTime,2024-12-10 06:42:20,2024-12-10 06:42:24,2024-12-10 06:42:50,2024-12-10 06:42:54,0.07,0.07,Buno-Bonnevaux,2024-12-10 06:42:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,27.15
Gare de Juvisy,onTime,2024-12-10 06:57:20,2024-12-10 06:57:20,2024-12-10 06:57:50,2024-12-10 06:57:50,0.0,0.0,Buno-Bonnevaux,2024-12-10 06:57:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,27.15
Malesherbes,onTime,2024-12-10 07:01:40,2024-12-10 07:01:40,2024-12-10 07:02:10,2024-12-10 07:02:10,0.0,0.0,Buno-Bonnevaux,2024-12-10 07:01:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,24.41
Gare de Juvisy,onTime,2024-12-10 07:12:20,2024-12-10 07:13:02,2024-12-10 07:12:50,2024-12-10 07:13:32,0.7,0.7,Buno-Bonnevaux,2024-12-10 07:12:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,24.41
Gare de Juvisy,onTime,2024-12-10 07:27:20,2024-12-10 07:27:20,2024-12-10 07:27:50,2024-12-10 07:27:50,0.0,0.0,Buno-Bonnevaux,2024-12-10 07:27:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,24.41
Malesherbes,onTime,2024-12-10 07:31:40,2024-12-10 07:31:46,2024-12-10 07:32:10,2024-12-10 07:32:16,0.1,0.1,Buno-Bonnevaux,2024-12-10 07:31:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,24.41
Malesherbes,onTime,2024-12-10 08:01:40,2024-12-10 08:02:11,2024-12-10 08:02:10,2024-12-10 08:02:41,0.52,0.52,Buno-Bonnevaux,2024-12-10 08:01:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,9.69
Gare de Juvisy,onTime,2024-12-10 08:02:20,2024-12-10 08:02:20,2024-12-10 08:02:50,2024-12-10 08:02:50,0.0,0.0,Buno-Bonnevaux,2024-12-10 08:02:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,9.69
Malesherbes,onTime,2024-12-10 08:31:40,2024-12-10 08:31:40,2024-12-10 08:32:10,2024-12-10 08:32:10,0.0,0.0,Buno-Bonnevaux,2024-12-10 08:31:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,9.69
Gare de Juvisy,onTime,2024-12-10 08:32:20,2024-12-10 08:32:20,2024-12-10 08:32:50,2024-12-10 08:32:50,0.0,0.0,Buno-Bonnevaux,2024-12-10 08:32:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,9.69
Malesherbes,onTime,2024-12-10 09:01:40,2024-12-10 09:01:40,2024-12-10 09:02:10,2024-12-10 09:02:10,0.0,0.0,Buno-Bonnevaux,2024-12-10 09:01:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,4.26
Gare de Juvisy,onTime,2024-12-10 09:02:20,2024-12-10 09:02:20,2024-12-10 09:02:50,2024-12-10 09:02:50,0.0,0.0,Buno-Bonnevaux,2024-12-10 09:02:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,4.26
Gare de Juvisy,onTime,2024-12-10 09:32:20,2024-12-10 09:33:54,2024-12-10 09:32:50,2024-12-10 09:34:24,1.57,1.57,Buno-Bonnevaux,2024-12-10 09:32:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,4.26
Malesherbes,onTime,2024-12-10 10:01:40,2024-12-10 10:01:40,2024-12-10 10:02:10,2024-12-10 10:02:10,0.0,0.0,Buno-Bonnevaux,2024-12-10 10:01:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,2.65
Gare de Juvisy,onTime,2024-12-10 10:32:20,2024-12-10 10:33:30,2024-12-10 10:32:50,2024-12-10 10:34:00,1.17,1.17,Buno-Bonnevaux,2024-12-10 10:32:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,2.65
Malesherbes,onTime,2024-12-10 10:56:20,2024-12-10 10:56:20,2024-12-10 10:56:50,2024-12-10 10:56:50,0.0,0.0,Buno-Bonnevaux,2024-12-10 10:56:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,2.65
Gare de Juvisy,onTime,2024-12-10 11:32:20,2024-12-10 11:32:20,2024-12-10 11:32:50,2024-12-10 11:32:50,0.0,0.0,Buno-Bonnevaux,2024-12-10 11:32:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,1.15
Malesherbes,onTime,2024-12-10 11:56:20,2024-12-10 11:56:20,2024-12-10 11:56:50,2024-12-10 11:56:50,0.0,0.0,Buno-Bonnevaux,2024-12-10 11:56:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,1.15
Gare de Juvisy,onTime,2024-12-10 12:32:20,2024-12-10 12:32:20,2024-12-10 12:32:50,2024-12-10 12:32:50,0.0,0.0,Buno-Bonnevaux,2024-12-10 12:32:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,1.3
Malesherbes,onTime,2024-12-10 12:56:20,2024-12-10 12:56:20,2024-12-10 12:56:50,2024-12-10 12:56:50,0.0,0.0,Buno-Bonnevaux,2024-12-10 12:56:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,1.3
Gare de Juvisy,onTime,2024-12-10 13:32:20,2024-12-10 13:33:02,2024-12-10 13:32:50,2024-12-10 13:33:32,0.7,0.7,Buno-Bonnevaux,2024-12-10 13:32:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,1.52
Malesherbes,onTime,2024-12-10 13:56:20,2024-12-10 13:57:20,2024-12-10 13:56:50,2024-12-10 13:57:50,1.0,1.0,Buno-Bonnevaux,2024-12-10 13:56:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,1.52
Gare de Juvisy,onTime,2024-12-10 14:27:20,2024-12-10 14:28:30,2024-12-10 14:27:50,2024-12-10 14:29:00,1.17,1.17,Buno-Bonnevaux,2024-12-10 14:27:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,1.32
Malesherbes,onTime,2024-12-10 14:56:20,2024-12-10 14:56:20,2024-12-10 14:56:50,2024-12-10 14:56:50,0.0,0.0,Buno-Bonnevaux,2024-12-10 14:56:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,1.32
Malesherbes,onTime,2024-12-10 15:26:20,2024-12-10 15:28:03,2024-12-10 15:26:50,2024-12-10 15:28:33,1.72,1.72,Buno-Bonnevaux,2024-12-10 15:26:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,1.54
Gare de Juvisy,onTime,2024-12-10 15:27:20,2024-12-10 15:27:20,2024-12-10 15:27:50,2024-12-10 15:27:50,0.0,0.0,Buno-Bonnevaux,2024-12-10 15:27:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,1.54
Malesherbes,onTime,2024-12-10 15:56:20,2024-12-10 15:56:27,2024-12-10 15:56:50,2024-12-10 15:56:57,0.12,0.12,Buno-Bonnevaux,2024-12-10 15:56:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,1.54
Gare de Juvisy,onTime,2024-12-10 15:57:20,2024-12-10 15:57:20,2024-12-10 15:57:50,2024-12-10 15:57:50,0.0,0.0,Buno-Bonnevaux,2024-12-10 15:57:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,1.54
Malesherbes,onTime,2024-12-10 16:26:20,2024-12-10 16:29:00,2024-12-10 16:26:50,2024-12-10 16:29:30,2.67,2.67,Buno-Bonnevaux,2024-12-10 16:26:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,4.43
Gare de Juvisy,onTime,2024-12-10 16:27:20,2024-12-10 16:28:42,2024-12-10 16:27:50,2024-12-10 16:29:12,1.37,1.37,Buno-Bonnevaux,2024-12-10 16:27:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,4.43
Gare de Juvisy,onTime,2024-12-10 16:57:20,2024-12-10 16:57:20,2024-12-10 16:57:50,2024-12-10 16:57:50,0.0,0.0,Buno-Bonnevaux,2024-12-10 16:57:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,4.43
Malesherbes,delayed,2024-12-10 17:01:40,2024-12-10 17:07:30,2024-12-10 17:02:10,2024-12-10 17:08:00,5.83,5.83,Buno-Bonnevaux,2024-12-10 17:01:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,3.42
Malesherbes,onTime,2024-12-10 17:16:40,2024-12-10 17:20:17,2024-12-10 17:17:10,2024-12-10 17:20:47,3.62,3.62,Buno-Bonnevaux,2024-12-10 17:16:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,3.42
Gare de Juvisy,onTime,2024-12-10 17:27:20,2024-12-10 17:30:27,2024-12-10 17:27:50,2024-12-10 17:30:57,3.12,3.12,Buno-Bonnevaux,2024-12-10 17:27:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,3.42
Malesherbes,onTime,2024-12-10 17:31:40,2024-12-10 17:31:40,2024-12-10 17:32:10,2024-12-10 17:32:10,0.0,0.0,Buno-Bonnevaux,2024-12-10 17:31:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,3.42
Malesherbes,onTime,2024-12-10 17:46:40,2024-12-10 17:50:27,2024-12-10 17:47:10,2024-12-10 17:50:57,3.78,3.78,Buno-Bonnevaux,2024-12-10 17:46:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,3.42
Gare de Juvisy,onTime,2024-12-10 17:57:20,2024-12-10 17:57:20,2024-12-10 17:57:50,2024-12-10 17:57:50,0.0,0.0,Buno-Bonnevaux,2024-12-10 17:57:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,3.42
Malesherbes,onTime,2024-12-10 18:01:40,2024-12-10 18:03:57,2024-12-10 18:02:10,2024-12-10 18:04:27,2.28,2.28,Buno-Bonnevaux,2024-12-10 18:01:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,1.76
Malesherbes,onTime,2024-12-10 18:16:40,2024-12-10 18:20:44,2024-12-10 18:17:10,2024-12-10 18:21:14,4.07,4.07,Buno-Bonnevaux,2024-12-10 18:16:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,1.76
Gare de Juvisy,onTime,2024-12-10 18:27:20,2024-12-10 18:29:00,2024-12-10 18:27:50,2024-12-10 18:29:30,1.67,1.67,Buno-Bonnevaux,2024-12-10 18:27:20,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,1.76
Malesherbes,onTime,2024-12-10 18:31:40,2024-12-10 18:33:00,2024-12-10 18:32:10,2024-12-10 18:33:30,1.33,1.33,Buno-Bonnevaux,2024-12-10 18:31:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,1.76
Malesherbes,onTime,2024-12-10 18:46:40,2024-12-10 18:47:33,2024-12-10 18:47:10,2024-12-10 18:48:03,0.88,0.88,Buno-Bonnevaux,2024-12-10 18:46:40,,,,,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-10,1,JOHV,0,0,0,0,0,0,1.76
