date,temperature_2m,precipitation,rain,snowfall,wind_speed_10m,wind_gusts_10m,visibility,is_day
2024-10-28 20:45:00,12.75,0.0,0.0,0.0,2.81,6.84,8020.0,False
2024-10-28 21:00:00,12.65,0.0,0.0,0.0,2.81,6.48,8000.0,False
2024-10-28 21:15:00,12.55,0.0,0.0,0.0,2.6,6.48,7360.0,False
2024-10-28 21:30:00,12.35,0.0,0.0,0.0,2.62,6.48,6740.0,False
2024-10-28 21:45:00,12.15,0.0,0.0,0.0,3.24,6.12,6100.0,False
2024-10-28 22:00:00,11.95,0.0,0.0,0.0,3.67,6.12,5460.0,False
2024-10-28 22:15:00,11.75,0.0,0.0,0.0,3.76,6.12,4760.0,False
2024-10-28 22:30:00,11.45,0.0,0.0,0.0,3.32,6.12,4080.0,False
2024-10-28 22:45:00,11.2,0.0,0.0,0.0,3.32,5.76,3380.0,False
2024-10-28 23:00:00,11.05,0.0,0.0,0.0,2.9,5.76,2680.0,False
2024-10-28 23:15:00,11.1,0.0,0.0,0.0,2.88,5.4,2960.0,False
2024-10-28 23:30:00,11.25,0.0,0.0,0.0,2.62,5.4,3260.0,False
2024-10-28 23:45:00,11.35,0.0,0.0,0.0,2.9,5.04,3540.0,False
2024-10-29 00:00:00,11.4,0.0,0.0,0.0,3.1,4.68,3820.0,False
2024-10-29 00:15:00,11.35,0.0,0.0,0.0,3.1,4.68,3460.0,False
2024-10-29 00:30:00,11.15,0.0,0.0,0.0,2.6,4.32,3100.0,False
2024-10-29 00:45:00,10.95,0.0,0.0,0.0,2.41,4.32,2720.0,False
2024-10-29 01:00:00,10.8,0.0,0.0,0.0,2.28,3.96,2360.0,False
2024-10-29 01:15:00,10.7,0.0,0.0,0.0,2.19,4.32,2020.0,False
2024-10-29 01:30:00,10.6,0.0,0.0,0.0,2.19,4.32,1680.0,False
2024-10-29 01:45:00,10.5,0.0,0.0,0.0,2.74,4.68,1340.0,False
2024-10-29 02:00:00,10.5,0.0,0.0,0.0,2.74,4.68,1000.0,False
2024-10-29 02:15:00,10.6,0.0,0.0,0.0,2.62,5.4,1400.0,False
2024-10-29 02:30:00,10.8,0.0,0.0,0.0,2.55,6.12,1800.0,False
2024-10-29 02:45:00,10.95,0.0,0.0,0.0,2.74,6.84,2180.0,False
2024-10-29 03:00:00,11.1,0.0,0.0,0.0,3.1,7.56,2580.0,False
2024-10-29 03:15:00,11.2,0.0,0.0,0.0,3.32,7.92,2820.0,False
2024-10-29 03:30:00,11.3,0.0,0.0,0.0,3.83,8.28,3040.0,False
2024-10-29 03:45:00,11.35,0.0,0.0,0.0,3.83,8.64,3280.0,False
2024-10-29 04:00:00,11.4,0.0,0.0,0.0,4.1,9.0,3500.0,False
2024-10-29 04:15:00,11.45,0.0,0.0,0.0,4.39,9.36,3700.0,False
2024-10-29 04:30:00,11.5,0.0,0.0,0.0,4.39,9.36,3920.0,False
2024-10-29 04:45:00,11.5,0.0,0.0,0.0,4.69,9.72,4120.0,False
2024-10-29 05:00:00,11.45,0.0,0.0,0.0,4.69,9.72,4320.0,False
2024-10-29 05:15:00,11.35,0.0,0.0,0.0,5.0,10.08,3480.0,False
2024-10-29 05:30:00,11.2,0.0,0.0,0.0,5.0,10.44,2640.0,False
2024-10-29 05:45:00,11.05,0.0,0.0,0.0,5.32,10.8,1800.0,False
2024-10-29 06:00:00,10.9,0.0,0.0,0.0,5.32,11.16,960.0,False
2024-10-29 06:15:00,10.85,0.0,0.0,0.0,5.48,11.16,880.0,False
2024-10-29 06:30:00,10.8,0.0,0.0,0.0,5.35,11.52,820.0,False
2024-10-29 06:45:00,10.75,0.0,0.0,0.0,5.59,11.52,740.0,True
2024-10-29 07:00:00,10.75,0.0,0.0,0.0,5.59,11.52,660.0,True
2024-10-29 07:15:00,10.85,0.0,0.0,0.0,5.69,12.24,820.0,True
2024-10-29 07:30:00,10.95,0.0,0.0,0.0,6.15,12.6,960.0,True
2024-10-29 07:45:00,11.1,0.0,0.0,0.0,6.29,13.32,1120.0,True
2024-10-29 08:00:00,11.15,0.0,0.0,0.0,6.44,13.68,1260.0,True
2024-10-29 08:15:00,11.2,0.0,0.0,0.0,6.76,14.04,1020.0,True
2024-10-29 08:30:00,11.15,0.0,0.0,0.0,6.92,14.76,780.0,True
2024-10-29 08:45:00,11.15,0.0,0.0,0.0,7.24,15.12,540.0,True
2024-10-29 09:00:00,11.25,0.0,0.0,0.0,7.24,15.48,300.0,True
2024-10-29 09:15:00,11.5,0.0,0.0,0.0,6.92,15.48,2780.0,True
2024-10-29 09:30:00,11.85,0.0,0.0,0.0,6.79,15.12,5280.0,True
2024-10-29 09:45:00,12.25,0.0,0.0,0.0,6.49,14.76,7760.0,True
2024-10-29 10:00:00,12.5,0.0,0.0,0.0,6.41,14.76,10240.0,True
2024-10-29 10:15:00,12.7,0.0,0.0,0.0,6.11,14.4,11380.0,True
2024-10-29 10:30:00,12.8,0.0,0.0,0.0,5.86,14.4,12520.0,True
2024-10-29 10:45:00,12.9,0.0,0.0,0.0,5.69,14.4,13640.0,True
2024-10-29 11:00:00,12.95,0.0,0.0,0.0,5.5,14.04,14780.0,True
2024-10-29 11:15:00,13.0,0.0,0.0,0.0,5.5,13.68,13400.0,True
2024-10-29 11:30:00,13.05,0.0,0.0,0.0,5.4,13.32,12020.0,True
2024-10-29 11:45:00,13.05,0.0,0.0,0.0,5.12,12.96,10640.0,True
2024-10-29 12:00:00,13.05,0.0,0.0,0.0,5.09,12.6,9260.0,True
2024-10-29 12:15:00,13.15,0.0,0.0,0.0,5.12,12.6,9920.0,True
2024-10-29 12:30:00,13.2,0.0,0.0,0.0,4.9,12.24,10600.0,True
2024-10-29 12:45:00,13.3,0.0,0.0,0.0,5.19,12.24,11260.0,True
2024-10-29 13:00:00,13.35,0.0,0.0,0.0,5.0,11.88,11920.0,True
2024-10-29 13:15:00,13.45,0.0,0.0,0.0,5.0,11.88,12440.0,True
2024-10-29 13:30:00,13.5,0.0,0.0,0.0,4.83,11.88,12960.0,True
2024-10-29 13:45:00,13.55,0.0,0.0,0.0,4.83,11.88,13460.0,True
2024-10-29 14:00:00,13.6,0.0,0.0,0.0,4.83,11.88,13980.0,True
2024-10-29 14:15:00,13.65,0.0,0.0,0.0,5.01,11.88,13840.0,True
2024-10-29 14:30:00,13.7,0.0,0.0,0.0,5.24,11.88,13680.0,True
2024-10-29 14:45:00,13.7,0.0,0.0,0.0,5.59,11.52,13540.0,True
2024-10-29 15:00:00,13.7,0.0,0.0,0.0,5.59,11.52,13380.0,True
2024-10-29 15:15:00,13.7,0.0,0.0,0.0,5.15,11.52,12840.0,True
2024-10-29 15:30:00,13.65,0.0,0.0,0.0,4.9,11.52,12300.0,True
2024-10-29 15:45:00,13.55,0.0,0.0,0.0,4.9,11.52,11740.0,True
2024-10-29 16:00:00,13.45,0.0,0.0,0.0,5.15,11.52,11200.0,True
2024-10-29 16:15:00,13.35,0.0,0.0,0.0,5.24,11.52,11200.0,True
2024-10-29 16:30:00,13.25,0.0,0.0,0.0,4.8,11.16,11220.0,True
2024-10-29 16:45:00,13.15,0.0,0.0,0.0,4.74,11.16,11220.0,False
2024-10-29 17:00:00,13.0,0.0,0.0,0.0,4.38,10.8,11220.0,False
2024-10-29 17:15:00,12.9,0.0,0.0,0.0,4.02,10.44,11100.0,False
2024-10-29 17:30:00,12.85,0.0,0.0,0.0,4.1,9.72,10980.0,False
2024-10-29 17:45:00,12.75,0.0,0.0,0.0,3.88,9.36,10840.0,False
2024-10-29 18:00:00,12.6,0.0,0.0,0.0,3.71,8.64,10720.0,False
2024-10-29 18:15:00,12.45,0.0,0.0,0.0,3.4,8.64,11140.0,False
2024-10-29 18:30:00,12.3,0.0,0.0,0.0,3.1,8.28,11580.0,False
2024-10-29 18:45:00,12.15,0.0,0.0,0.0,2.55,8.28,12000.0,False
2024-10-29 19:00:00,11.95,0.0,0.0,0.0,2.31,7.92,12420.0,False
2024-10-29 19:15:00,11.8,0.0,0.0,0.0,1.94,6.84,12480.0,False
2024-10-29 19:30:00,11.65,0.0,0.0,0.0,2.16,5.76,12560.0,False
2024-10-29 19:45:00,11.55,0.0,0.0,0.0,2.55,4.32,12620.0,False
2024-10-29 20:00:00,11.35,0.0,0.0,0.0,2.62,3.24,12680.0,False
2024-10-29 20:15:00,11.2,0.0,0.0,0.0,2.55,3.6,11380.0,False
2024-10-29 20:30:00,11.0,0.0,0.0,0.0,2.19,3.96,10060.0,False
2024-10-29 20:45:00,10.85,0.0,0.0,0.0,2.1,4.32,8760.0,False
2024-10-29 21:00:00,10.65,0.0,0.0,0.0,2.04,4.68,7440.0,False
2024-10-29 21:15:00,10.55,0.0,0.0,0.0,1.8,3.96,6380.0,False
2024-10-29 21:30:00,10.45,0.0,0.0,0.0,1.94,3.6,5300.0,False
2024-10-29 21:45:00,10.3,0.0,0.0,0.0,1.84,2.88,4240.0,False
2024-10-29 22:00:00,10.15,0.0,0.0,0.0,1.8,2.16,3160.0,False
2024-10-29 22:15:00,9.95,0.0,0.0,0.0,1.48,2.16,2440.0,False
2024-10-29 22:30:00,9.65,0.0,0.0,0.0,1.3,2.52,1700.0,False
2024-10-29 22:45:00,9.45,0.0,0.0,0.0,1.61,2.52,980.0,False
2024-10-29 23:00:00,9.35,0.0,0.0,0.0,1.84,2.52,240.0,False
2024-10-29 23:15:00,9.55,0.0,0.0,0.0,1.84,2.52,340.0,False
2024-10-29 23:30:00,9.9,0.0,0.0,0.0,1.94,2.88,420.0,False
2024-10-29 23:45:00,10.25,0.0,0.0,0.0,1.94,2.88,520.0,False
2024-10-30 00:00:00,10.5,0.0,0.0,0.0,1.8,2.88,600.0,False
2024-10-30 00:15:00,10.65,0.0,0.0,0.0,1.53,3.24,720.0,False
2024-10-30 00:30:00,10.7,0.0,0.0,0.0,1.61,3.24,860.0,False
2024-10-30 00:45:00,10.75,0.0,0.0,0.0,1.48,3.6,980.0,False
2024-10-30 01:00:00,10.8,0.0,0.0,0.0,1.44,3.6,1100.0,False
2024-10-30 01:15:00,10.9,0.0,0.0,0.0,1.48,3.96,1540.0,False
2024-10-30 01:30:00,11.05,0.0,0.0,0.0,1.84,4.32,2000.0,False
2024-10-30 01:45:00,11.15,0.0,0.0,0.0,2.28,4.32,2440.0,False
2024-10-30 02:00:00,11.2,0.0,0.0,0.0,2.28,4.68,2880.0,False
2024-10-30 02:15:00,11.3,0.0,0.0,0.0,2.41,5.4,3060.0,False
2024-10-30 02:30:00,11.35,0.0,0.0,0.0,2.41,6.12,3260.0,False
2024-10-30 02:45:00,11.4,0.0,0.0,0.0,2.6,6.48,3440.0,False
2024-10-30 03:00:00,11.4,0.0,0.0,0.0,2.6,7.2,3620.0,False
2024-10-30 03:15:00,11.4,0.0,0.0,0.0,2.6,6.84,3600.0,False
2024-10-30 03:30:00,11.35,0.0,0.0,0.0,2.31,6.48,3580.0,False
2024-10-30 03:45:00,11.3,0.0,0.0,0.0,2.31,5.76,3560.0,False
2024-10-30 04:00:00,11.2,0.0,0.0,0.0,2.04,5.4,3540.0,False
2024-10-30 04:15:00,11.15,0.0,0.0,0.0,1.8,5.04,3460.0,False
2024-10-30 04:30:00,11.1,0.0,0.0,0.0,1.48,5.04,3380.0,False
2024-10-30 04:45:00,11.1,0.0,0.0,0.0,1.8,4.68,3300.0,False
2024-10-30 05:00:00,11.05,0.0,0.0,0.0,1.8,4.32,3220.0,False
2024-10-30 05:15:00,11.1,0.0,0.0,0.0,2.19,4.68,2960.0,False
2024-10-30 05:30:00,11.15,0.0,0.0,0.0,2.74,5.04,2700.0,False
2024-10-30 05:45:00,11.2,0.0,0.0,0.0,3.6,5.04,2440.0,False
2024-10-30 06:00:00,11.25,0.0,0.0,0.0,4.1,5.4,2180.0,False
2024-10-30 06:15:00,11.3,0.0,0.0,0.0,4.1,6.12,2140.0,False
2024-10-30 06:30:00,11.3,0.0,0.0,0.0,4.1,6.84,2100.0,False
2024-10-30 06:45:00,11.35,0.0,0.0,0.0,3.6,7.2,2060.0,True
2024-10-30 07:00:00,11.35,0.0,0.0,0.0,3.6,7.92,2020.0,True
2024-10-30 07:15:00,11.45,0.0,0.0,0.0,3.83,8.64,2700.0,True
2024-10-30 07:30:00,11.55,0.0,0.0,0.0,4.33,9.72,3360.0,True
2024-10-30 07:45:00,11.65,0.0,0.0,0.0,4.84,10.44,4040.0,True
2024-10-30 08:00:00,11.75,0.0,0.0,0.0,5.12,11.16,4700.0,True
2024-10-30 08:15:00,11.85,0.0,0.0,0.0,5.19,11.16,5120.0,True
2024-10-30 08:30:00,12.0,0.0,0.0,0.0,5.15,11.16,5520.0,True
2024-10-30 08:45:00,12.1,0.0,0.0,0.0,5.24,10.8,5940.0,True
2024-10-30 09:00:00,12.2,0.0,0.0,0.0,5.51,10.8,6340.0,True
2024-10-30 09:15:00,12.35,0.0,0.0,0.0,5.86,11.88,7540.0,True
2024-10-30 09:30:00,12.55,0.0,0.0,0.0,6.29,12.6,8740.0,True
2024-10-30 09:45:00,12.7,0.0,0.0,0.0,6.38,13.68,9920.0,True
2024-10-30 10:00:00,12.8,0.0,0.0,0.0,6.73,14.4,11120.0,True
2024-10-30 10:15:00,12.9,0.0,0.0,0.0,6.73,14.4,11220.0,True
2024-10-30 10:30:00,13.0,0.0,0.0,0.0,6.64,14.76,11320.0,True
2024-10-30 10:45:00,13.05,0.0,0.0,0.0,6.57,14.76,11400.0,True
2024-10-30 11:00:00,13.1,0.0,0.0,0.0,6.49,14.76,11500.0,True
2024-10-30 11:15:00,13.2,0.0,0.0,0.0,6.52,14.76,11540.0,True
2024-10-30 11:30:00,13.3,0.0,0.0,0.0,6.73,14.76,11580.0,True
2024-10-30 11:45:00,13.4,0.0,0.0,0.0,7.24,14.76,11620.0,True
2024-10-30 12:00:00,13.45,0.0,0.0,0.0,7.59,14.76,11660.0,True
2024-10-30 12:15:00,13.55,0.0,0.0,0.0,7.79,14.76,12480.0,True
2024-10-30 12:30:00,13.7,0.0,0.0,0.0,7.49,14.76,13300.0,True
2024-10-30 12:45:00,13.8,0.0,0.0,0.0,6.99,15.12,14120.0,True
2024-10-30 13:00:00,13.85,0.0,0.0,0.0,6.99,15.12,14940.0,True
2024-10-30 13:15:00,13.95,0.0,0.0,0.0,6.99,15.12,16020.0,True
2024-10-30 13:30:00,14.0,0.0,0.0,0.0,7.1,15.12,17080.0,True
2024-10-30 13:45:00,14.05,0.0,0.0,0.0,7.1,15.12,18160.0,True
2024-10-30 14:00:00,14.1,0.0,0.0,0.0,6.92,15.12,19220.0,True
2024-10-30 14:15:00,14.15,0.0,0.0,0.0,6.76,14.76,18460.0,True
2024-10-30 14:30:00,14.2,0.0,0.0,0.0,6.29,14.4,17720.0,True
2024-10-30 14:45:00,14.2,0.0,0.0,0.0,5.96,14.04,16960.0,True
2024-10-30 15:00:00,14.2,0.0,0.0,0.0,5.82,13.68,16200.0,True
2024-10-30 15:15:00,14.25,0.0,0.0,0.0,6.15,14.4,17440.0,True
2024-10-30 15:30:00,14.25,0.0,0.0,0.0,7.17,14.76,18680.0,True
2024-10-30 15:45:00,14.2,0.0,0.0,0.0,7.86,15.48,19900.0,True
2024-10-30 16:00:00,14.15,0.0,0.0,0.0,8.21,15.84,21140.0,True
2024-10-30 16:15:00,14.1,0.0,0.0,0.0,8.21,16.2,19980.0,True
2024-10-30 16:30:00,14.0,0.0,0.0,0.0,7.52,16.2,18840.0,True
2024-10-30 16:45:00,13.9,0.0,0.0,0.0,7.17,16.2,17680.0,False
2024-10-30 17:00:00,13.75,0.0,0.0,0.0,6.83,16.56,16520.0,False
2024-10-30 17:15:00,13.65,0.0,0.0,0.0,6.83,15.84,15040.0,False
2024-10-30 17:30:00,13.55,0.0,0.0,0.0,6.83,14.76,13540.0,False
2024-10-30 17:45:00,13.45,0.0,0.0,0.0,6.83,14.04,12060.0,False
2024-10-30 18:00:00,13.35,0.0,0.0,0.0,6.83,12.96,10560.0,False
2024-10-30 18:15:00,13.3,0.0,0.0,0.0,6.73,12.96,10220.0,False
2024-10-30 18:30:00,13.3,0.0,0.0,0.0,6.64,12.96,9860.0,False
2024-10-30 18:45:00,13.25,0.0,0.0,0.0,6.16,12.96,9520.0,False
2024-10-30 19:00:00,13.2,0.0,0.0,0.0,6.13,12.96,9160.0,False
2024-10-30 19:15:00,13.2,0.0,0.0,0.0,5.77,12.6,9640.0,False
2024-10-30 19:30:00,13.2,0.0,0.0,0.0,5.41,12.24,10120.0,False
2024-10-30 19:45:00,13.15,0.0,0.0,0.0,5.05,11.88,10600.0,False
2024-10-30 20:00:00,13.05,0.0,0.0,0.0,4.69,11.52,11080.0,False
2024-10-30 20:15:00,12.95,0.0,0.0,0.0,4.68,11.52,10200.0,False
2024-10-30 20:30:00,12.75,0.0,0.0,0.0,5.05,11.52,9300.0,False
2024-10-30 20:45:00,12.6,0.0,0.0,0.0,5.51,11.16,8420.0,False
2024-10-30 21:00:00,12.4,0.0,0.0,0.0,5.94,11.16,7520.0,False
2024-10-30 21:15:00,12.25,0.0,0.0,0.0,6.03,11.16,7740.0,False
2024-10-30 21:30:00,12.15,0.0,0.0,0.0,6.03,11.52,7960.0,False
2024-10-30 21:45:00,12.0,0.0,0.0,0.0,6.03,11.88,8160.0,False
2024-10-30 22:00:00,11.85,0.0,0.0,0.0,6.03,11.88,8380.0,False
2024-10-30 22:15:00,11.75,0.0,0.0,0.0,5.69,11.88,8080.0,False
2024-10-30 22:30:00,11.65,0.0,0.0,0.0,5.59,12.24,7780.0,False
2024-10-30 22:45:00,11.55,0.0,0.0,0.0,5.15,12.24,7480.0,False
2024-10-30 23:00:00,11.5,0.0,0.0,0.0,5.09,12.24,7180.0,False
2024-10-30 23:15:00,11.55,0.0,0.0,0.0,5.41,13.32,6720.0,False
2024-10-30 23:30:00,11.6,0.0,0.0,0.0,6.13,14.4,6280.0,False
2024-10-30 23:45:00,11.7,0.0,0.0,0.0,6.88,15.48,5820.0,False
2024-10-31 00:00:00,11.75,0.0,0.0,0.0,7.28,16.56,5360.0,False
2024-10-31 00:15:00,11.85,0.0,0.0,0.0,7.28,15.84,5900.0,False
2024-10-31 00:30:00,11.9,0.0,0.0,0.0,6.88,15.12,6440.0,False
2024-10-31 00:45:00,11.9,0.0,0.0,0.0,6.52,14.4,6980.0,False
2024-10-31 01:00:00,11.9,0.0,0.0,0.0,6.49,13.68,7520.0,False
2024-10-31 01:15:00,11.85,0.0,0.0,0.0,6.48,14.04,7600.0,False
2024-10-31 01:30:00,11.8,0.0,0.0,0.0,6.48,14.4,7680.0,False
2024-10-31 01:45:00,11.7,0.0,0.0,0.0,6.85,14.76,7760.0,False
2024-10-31 02:00:00,11.55,0.0,0.0,0.0,6.85,15.12,7840.0,False
2024-10-31 02:15:00,11.4,0.0,0.0,0.0,6.84,15.12,6420.0,False
2024-10-31 02:30:00,11.25,0.0,0.0,0.0,7.21,15.12,5020.0,False
2024-10-31 02:45:00,11.05,0.0,0.0,0.0,7.24,15.12,3600.0,False
2024-10-31 03:00:00,10.9,0.0,0.0,0.0,7.28,15.12,2180.0,False
2024-10-31 03:15:00,10.85,0.0,0.0,0.0,7.28,15.12,2820.0,False
2024-10-31 03:30:00,10.8,0.0,0.0,0.0,7.28,14.76,3480.0,False
2024-10-31 03:45:00,10.75,0.0,0.0,0.0,7.28,14.76,4120.0,False
2024-10-31 04:00:00,10.7,0.0,0.0,0.0,7.28,14.76,4760.0,False
2024-10-31 04:15:00,10.65,0.0,0.0,0.0,7.34,14.76,5320.0,False
2024-10-31 04:30:00,10.6,0.0,0.0,0.0,7.42,15.12,5860.0,False
2024-10-31 04:45:00,10.55,0.0,0.0,0.0,7.52,15.48,6420.0,False
2024-10-31 05:00:00,10.45,0.0,0.0,0.0,7.52,15.48,6960.0,False
2024-10-31 05:15:00,10.4,0.0,0.0,0.0,7.52,15.84,5560.0,False
2024-10-31 05:30:00,10.4,0.0,0.0,0.0,7.77,16.2,4160.0,False
2024-10-31 05:45:00,10.35,0.0,0.0,0.0,8.05,16.2,2760.0,False
2024-10-31 06:00:00,10.25,0.0,0.0,0.0,7.99,16.56,1360.0,False
2024-10-31 06:15:00,10.2,0.0,0.0,0.0,7.93,16.2,1120.0,False
2024-10-31 06:30:00,10.05,0.0,0.0,0.0,7.57,16.2,880.0,False
2024-10-31 06:45:00,9.95,0.0,0.0,0.0,7.64,16.2,620.0,True
2024-10-31 07:00:00,9.85,0.0,0.0,0.0,7.42,15.84,380.0,True
2024-10-31 07:15:00,9.8,0.0,0.0,0.0,7.52,15.84,360.0,True
2024-10-31 07:30:00,9.8,0.0,0.0,0.0,7.07,15.48,320.0,True
2024-10-31 07:45:00,9.8,0.0,0.0,0.0,7.07,15.48,300.0,True
2024-10-31 08:00:00,9.8,0.0,0.0,0.0,7.07,15.12,260.0,True
2024-10-31 08:15:00,9.9,0.0,0.0,0.0,7.07,15.12,360.0,True
2024-10-31 08:30:00,10.05,0.0,0.0,0.0,7.42,14.76,480.0,True
2024-10-31 08:45:00,10.2,0.0,0.0,0.0,7.52,14.76,580.0,True
2024-10-31 09:00:00,10.3,0.0,0.0,0.0,7.52,14.76,680.0,True
2024-10-31 09:15:00,10.4,0.0,0.0,0.0,7.17,15.12,900.0,True
2024-10-31 09:30:00,10.5,0.0,0.0,0.0,7.17,15.48,1120.0,True
2024-10-31 09:45:00,10.55,0.0,0.0,0.0,6.95,15.48,1340.0,True
2024-10-31 10:00:00,10.6,0.0,0.0,0.0,6.62,15.84,1560.0,True
2024-10-31 10:15:00,10.75,0.0,0.0,0.0,6.76,15.84,2500.0,True
2024-10-31 10:30:00,10.85,0.0,0.0,0.0,6.76,15.48,3420.0,True
2024-10-31 10:45:00,10.95,0.0,0.0,0.0,6.92,15.48,4360.0,True
2024-10-31 11:00:00,11.0,0.0,0.0,0.0,6.92,15.12,5280.0,True
2024-10-31 11:15:00,11.0,0.0,0.0,0.0,6.61,15.12,4080.0,True
2024-10-31 11:30:00,10.9,0.0,0.0,0.0,6.12,15.48,2860.0,True
2024-10-31 11:45:00,10.8,0.0,0.0,0.0,5.63,15.48,1660.0,True
2024-10-31 12:00:00,10.75,0.0,0.0,0.0,5.15,15.48,440.0,True
2024-10-31 12:15:00,10.85,0.0,0.0,0.0,4.9,14.76,1160.0,True
2024-10-31 12:30:00,11.05,0.0,0.0,0.0,5.15,13.68,1860.0,True
2024-10-31 12:45:00,11.25,0.0,0.0,0.0,5.05,12.96,2580.0,True
2024-10-31 13:00:00,11.35,0.0,0.0,0.0,5.4,11.88,3280.0,True
2024-10-31 13:15:00,11.45,0.0,0.0,0.0,5.76,12.6,2720.0,True
2024-10-31 13:30:00,11.45,0.0,0.0,0.0,5.77,12.96,2140.0,True
2024-10-31 13:45:00,11.45,0.0,0.0,0.0,6.21,13.68,1580.0,True
2024-10-31 14:00:00,11.4,0.0,0.0,0.0,6.29,14.04,1000.0,True
2024-10-31 14:15:00,11.35,0.0,0.0,0.0,6.38,14.04,820.0,True
2024-10-31 14:30:00,11.2,0.0,0.0,0.0,6.29,14.04,620.0,True
2024-10-31 14:45:00,11.05,0.0,0.0,0.0,6.12,13.68,440.0,True
2024-10-31 15:00:00,10.95,0.0,0.0,0.0,5.99,13.68,240.0,True
2024-10-31 15:15:00,10.95,0.0,0.0,0.0,5.69,13.68,260.0,True
2024-10-31 15:30:00,10.95,0.0,0.0,0.0,5.69,13.68,300.0,True
2024-10-31 15:45:00,10.95,0.0,0.0,0.0,5.19,13.32,320.0,True
2024-10-31 16:00:00,10.95,0.0,0.0,0.0,5.19,13.32,340.0,True
2024-10-31 16:15:00,11.05,0.0,0.0,0.0,5.19,12.6,620.0,True
2024-10-31 16:30:00,11.1,0.0,0.0,0.0,5.32,12.24,880.0,True
2024-10-31 16:45:00,11.2,0.0,0.0,0.0,5.63,11.52,1160.0,False
2024-10-31 17:00:00,11.15,0.0,0.0,0.0,5.48,10.8,1420.0,False
2024-10-31 17:15:00,11.05,0.0,0.0,0.0,5.01,11.16,1180.0,False
2024-10-31 17:30:00,10.85,0.0,0.0,0.0,4.55,11.16,960.0,False
2024-10-31 17:45:00,10.65,0.0,0.0,0.0,4.1,11.52,720.0,False
2024-10-31 18:00:00,10.45,0.0,0.0,0.0,4.1,11.52,480.0,False
2024-10-31 18:15:00,10.35,0.0,0.0,0.0,4.21,11.88,420.0,False
2024-10-31 18:30:00,10.3,0.0,0.0,0.0,4.68,11.88,360.0,False
2024-10-31 18:45:00,10.25,0.0,0.0,0.0,5.15,12.24,300.0,False
2024-10-31 19:00:00,10.2,0.0,0.0,0.0,5.63,12.24,240.0,False
2024-10-31 19:15:00,10.2,0.0,0.0,0.0,5.63,12.6,260.0,False
2024-10-31 19:30:00,10.15,0.0,0.0,0.0,6.12,12.96,260.0,False
2024-10-31 19:45:00,10.15,0.0,0.0,0.0,6.12,12.96,280.0,False
2024-10-31 20:00:00,10.15,0.0,0.0,0.0,6.12,13.32,280.0,False
2024-10-31 20:15:00,10.2,0.0,0.0,0.0,6.12,13.32,420.0,False
2024-10-31 20:30:00,10.25,0.0,0.0,0.0,6.12,13.68,580.0,False
2024-10-31 20:45:00,10.25,0.0,0.0,0.0,6.12,13.68,720.0,False
2024-10-31 21:00:00,10.25,0.0,0.0,0.0,6.3,13.68,860.0,False
2024-10-31 21:15:00,10.25,0.0,0.0,0.0,6.19,14.04,800.0,False
2024-10-31 21:30:00,10.15,0.0,0.0,0.0,6.37,14.04,720.0,False
2024-10-31 21:45:00,10.1,0.0,0.0,0.0,6.41,14.4,660.0,False
2024-10-31 22:00:00,10.0,0.0,0.0,0.0,6.49,14.4,580.0,False
2024-10-31 22:15:00,10.0,0.0,0.0,0.0,6.61,14.4,680.0,False
2024-10-31 22:30:00,10.0,0.0,0.0,0.0,6.61,14.04,800.0,False
2024-10-31 22:45:00,10.0,0.0,0.0,0.0,6.61,14.04,900.0,False
2024-10-31 23:00:00,9.95,0.0,0.0,0.0,6.61,13.68,1000.0,False
2024-10-31 23:15:00,9.95,0.0,0.0,0.0,6.3,13.68,940.0,False
2024-10-31 23:30:00,9.85,0.0,0.0,0.0,5.99,13.32,880.0,False
2024-10-31 23:45:00,9.8,0.0,0.0,0.0,5.19,13.32,820.0,False
2024-11-01 00:00:00,9.75,0.0,0.0,0.0,4.9,12.96,760.0,False
2024-11-01 00:15:00,9.75,0.0,0.0,0.0,4.61,12.24,940.0,False
2024-11-01 00:30:00,9.75,0.0,0.0,0.0,4.61,11.52,1140.0,False
2024-11-01 00:45:00,9.8,0.0,0.0,0.0,4.1,10.44,1320.0,False
2024-11-01 01:00:00,9.75,0.0,0.0,0.0,4.1,9.72,1500.0,False
2024-11-01 01:15:00,9.75,0.0,0.0,0.0,3.89,10.08,1420.0,False
2024-11-01 01:30:00,9.7,0.0,0.0,0.0,3.89,10.8,1320.0,False
2024-11-01 01:45:00,9.65,0.0,0.0,0.0,3.71,11.16,1240.0,False
2024-11-01 02:00:00,9.55,0.0,0.0,0.0,3.71,11.52,1140.0,False
2024-11-01 02:15:00,9.5,0.0,0.0,0.0,4.02,11.52,1020.0,False
2024-11-01 02:30:00,9.35,0.0,0.0,0.0,4.83,11.52,900.0,False
2024-11-01 02:45:00,9.25,0.0,0.0,0.0,5.63,11.52,780.0,False
2024-11-01 03:00:00,9.15,0.0,0.0,0.0,6.12,11.52,660.0,False
2024-11-01 03:15:00,9.1,0.0,0.0,0.0,5.8,11.52,560.0,False
2024-11-01 03:30:00,9.05,0.0,0.0,0.0,5.5,11.52,460.0,False
2024-11-01 03:45:00,8.95,0.0,0.0,0.0,4.9,11.16,360.0,False
2024-11-01 04:00:00,8.9,0.0,0.0,0.0,4.61,11.16,260.0,False
