timestamp,stop_name,destination_name,departure_status,scheduled_arrival,real_arrival,scheduled_departure,real_departure,arrival_difference,departure_difference,ArRTown,nearest_datetime,Période,95,98,E10,gazole,temperature_2m,precipitation,rain,snowfall,wind_speed_10m,wind_gusts_10m,visibility,is_day,Date,day_of_week,day_type,is_bank_holiday,is_holiday,saturday,sunday,is_weekend,is_weekend_or_bank_holiday,pourc_validations
2024-11-20 17:39:01,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-20 18:53:19,2024-11-20 18:53:19,2024-11-20 18:53:19,2024-11-20 18:53:19,0.0,0.0,Massy,2024-11-20 18:53:19,2024-11,1.76,1.82,1.72,1.64,3.2,0.0,0.0,0.0,8.35,20.52,19060.0,False,2024-11-20,2,JOHV,0,0,0,0,0,0,12.62
2024-11-20 18:41:18,Massy - Palaiseau,Orsay - Ville,onTime,2024-11-20 18:58:52,2024-11-20 18:58:52,2024-11-20 18:58:52,2024-11-20 18:58:52,0.0,0.0,Massy,2024-11-20 18:58:52,2024-11,1.76,1.82,1.72,1.64,3.2,0.0,0.0,0.0,8.35,20.52,19060.0,False,2024-11-20,2,JOHV,0,0,0,0,0,0,12.62
2024-11-20 18:41:18,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-20 19:05:19,2024-11-20 19:05:19,2024-11-20 19:05:19,2024-11-20 19:05:19,0.0,0.0,Massy,2024-11-20 19:05:19,2024-11,1.76,1.82,1.72,1.64,3.2,0.0,0.0,0.0,8.35,20.52,19060.0,False,2024-11-20,2,JOHV,0,0,0,0,0,0,5.85
2024-11-20 19:36:30,Massy - Palaiseau,Orsay - Ville,onTime,2024-11-20 19:09:09,2024-11-20 19:09:09,2024-11-20 19:09:09,2024-11-20 19:09:09,0.0,0.0,Massy,2024-11-20 19:09:09,2024-11,1.76,1.82,1.72,1.64,3.1,0.0,0.0,0.0,7.95,19.44,17660.0,False,2024-11-20,2,JOHV,0,0,0,0,0,0,5.85
2024-11-20 18:41:18,Massy - Palaiseau,Orsay - Ville,onTime,2024-11-20 19:10:52,2024-11-20 19:10:52,2024-11-20 19:10:52,2024-11-20 19:10:52,0.0,0.0,Massy,2024-11-20 19:10:52,2024-11,1.76,1.82,1.72,1.64,3.1,0.0,0.0,0.0,7.95,19.44,17660.0,False,2024-11-20,2,JOHV,0,0,0,0,0,0,5.85
2024-11-20 18:41:18,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-20 19:17:19,2024-11-20 19:17:19,2024-11-20 19:17:19,2024-11-20 19:17:19,0.0,0.0,Massy,2024-11-20 19:17:19,2024-11,1.76,1.82,1.72,1.64,3.1,0.0,0.0,0.0,7.95,19.44,17660.0,False,2024-11-20,2,JOHV,0,0,0,0,0,0,5.85
2024-11-20 18:41:18,Massy - Palaiseau,Orsay - Ville,onTime,2024-11-20 19:22:52,2024-11-20 19:22:52,2024-11-20 19:22:52,2024-11-20 19:22:52,0.0,0.0,Massy,2024-11-20 19:22:52,2024-11,1.76,1.82,1.72,1.64,2.95,0.0,0.0,0.0,7.95,18.36,16260.0,False,2024-11-20,2,JOHV,0,0,0,0,0,0,5.85
2024-11-20 17:39:01,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-20 19:29:29,2024-11-20 19:29:29,2024-11-20 19:29:29,2024-11-20 19:29:29,0.0,0.0,Massy,2024-11-20 19:29:29,2024-11,1.76,1.82,1.72,1.64,2.95,0.0,0.0,0.0,7.95,18.36,16260.0,False,2024-11-20,2,JOHV,0,0,0,0,0,0,5.85
2024-11-20 18:41:18,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-20 19:36:34,2024-11-20 19:36:34,2024-11-20 19:36:34,2024-11-20 19:36:34,0.0,0.0,Massy,2024-11-20 19:36:34,2024-11,1.76,1.82,1.72,1.64,2.95,0.0,0.0,0.0,7.95,18.36,16260.0,False,2024-11-20,2,JOHV,0,0,0,0,0,0,5.85
2024-11-20 20:37:15,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-20 19:47:07,2024-11-20 19:48:27,2024-11-20 19:47:07,2024-11-20 19:48:27,1.33,1.33,Massy,2024-11-20 19:47:07,2024-11,1.76,1.82,1.72,1.64,2.8,0.0,0.0,0.0,8.29,17.64,14840.0,False,2024-11-20,2,JOHV,0,0,0,0,0,0,5.85
2024-11-20 18:41:18,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-20 20:02:07,2024-11-20 20:02:07,2024-11-20 20:02:07,2024-11-20 20:02:07,0.0,0.0,Massy,2024-11-20 20:02:07,2024-11,1.76,1.82,1.72,1.64,2.7,0.0,0.0,0.0,8.29,16.56,13440.0,False,2024-11-20,2,JOHV,0,0,0,0,0,0,2.45
2024-11-20 19:36:30,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-20 20:17:07,2024-11-20 20:17:07,2024-11-20 20:17:07,2024-11-20 20:17:07,0.0,0.0,Massy,2024-11-20 20:17:07,2024-11,1.76,1.82,1.72,1.64,2.7,0.0,0.0,0.0,8.31,16.56,13980.0,False,2024-11-20,2,JOHV,0,0,0,0,0,0,2.45
2024-11-20 18:41:18,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-20 20:32:07,2024-11-20 20:32:07,2024-11-20 20:32:07,2024-11-20 20:32:07,0.0,0.0,Massy,2024-11-20 20:32:07,2024-11,1.76,1.82,1.72,1.64,2.7,0.0,0.0,0.0,8.35,16.56,14500.0,False,2024-11-20,2,JOHV,0,0,0,0,0,0,2.45
2024-11-20 19:36:30,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-20 20:47:07,2024-11-20 20:47:07,2024-11-20 20:47:07,2024-11-20 20:47:07,0.0,0.0,Massy,2024-11-20 20:47:07,2024-11,1.76,1.82,1.72,1.64,2.75,0.0,0.0,0.0,8.4,16.56,15040.0,False,2024-11-20,2,JOHV,0,0,0,0,0,0,2.45
2024-11-20 20:37:15,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-20 21:02:07,2024-11-20 21:02:07,2024-11-20 21:02:07,2024-11-20 21:02:07,0.0,0.0,Massy,2024-11-20 21:02:07,2024-11,1.76,1.82,1.72,1.64,2.7,0.0,0.0,0.0,8.4,16.56,15560.0,False,2024-11-20,2,JOHV,0,0,0,0,0,0,0.78
2024-11-20 19:36:30,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-20 21:17:07,2024-11-20 21:17:07,2024-11-20 21:17:07,2024-11-20 21:17:07,0.0,0.0,Massy,2024-11-20 21:17:07,2024-11,1.76,1.82,1.72,1.64,2.65,0.0,0.0,0.0,8.35,16.56,16000.0,False,2024-11-20,2,JOHV,0,0,0,0,0,0,0.78
2024-11-20 20:37:15,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-20 21:32:07,2024-11-20 21:32:07,2024-11-20 21:32:07,2024-11-20 21:32:07,0.0,0.0,Massy,2024-11-20 21:32:07,2024-11,1.76,1.82,1.72,1.64,2.55,0.0,0.0,0.0,8.67,16.92,16420.0,False,2024-11-20,2,JOHV,0,0,0,0,0,0,0.78
2024-11-20 20:37:15,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-20 21:47:07,2024-11-20 21:47:07,2024-11-20 21:47:07,2024-11-20 21:47:07,0.0,0.0,Massy,2024-11-20 21:47:07,2024-11,1.76,1.82,1.72,1.64,2.45,0.0,0.0,0.0,8.64,17.28,16860.0,False,2024-11-20,2,JOHV,0,0,0,0,0,0,0.78
2024-11-20 21:36:59,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-20 22:02:07,2024-11-20 22:02:07,2024-11-20 22:02:07,2024-11-20 22:02:07,0.0,0.0,Massy,2024-11-20 22:02:07,2024-11,1.76,1.82,1.72,1.64,2.35,0.0,0.0,0.0,8.65,17.28,17280.0,False,2024-11-20,2,JOHV,0,0,0,0,0,0,0.34
2024-11-20 21:36:59,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-20 22:21:47,2024-11-20 22:21:47,2024-11-20 22:21:47,2024-11-20 22:21:47,0.0,0.0,Massy,2024-11-20 22:21:47,2024-11,1.76,1.82,1.72,1.64,2.25,0.0,0.0,0.0,8.29,17.28,17140.0,False,2024-11-20,2,JOHV,0,0,0,0,0,0,0.34
2024-11-20 20:37:15,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-20 22:36:47,2024-11-20 22:36:47,2024-11-20 22:36:47,2024-11-20 22:36:47,0.0,0.0,Massy,2024-11-20 22:36:47,2024-11,1.76,1.82,1.72,1.64,2.15,0.0,0.0,0.0,7.92,17.28,16980.0,False,2024-11-20,2,JOHV,0,0,0,0,0,0,0.34
2024-11-20 21:36:59,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-20 22:51:47,2024-11-20 22:51:47,2024-11-20 22:51:47,2024-11-20 22:51:47,0.0,0.0,Massy,2024-11-20 22:51:47,2024-11,1.76,1.82,1.72,1.64,2.05,0.0,0.0,0.0,7.57,17.28,16840.0,False,2024-11-20,2,JOHV,0,0,0,0,0,0,0.34
2024-11-20 22:35:37,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-20 23:06:47,2024-11-20 23:06:47,2024-11-20 23:06:47,2024-11-20 23:06:47,0.0,0.0,Massy,2024-11-20 23:06:47,2024-11,1.76,1.82,1.72,1.64,1.9,0.0,0.0,0.0,6.85,17.28,16680.0,False,2024-11-20,2,JOHV,0,0,0,0,0,0,0.24
2024-11-20 23:35:02,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-20 23:21:47,2024-11-20 23:23:07,2024-11-20 23:21:47,2024-11-20 23:23:07,1.33,1.33,Massy,2024-11-20 23:21:47,2024-11,1.76,1.82,1.72,1.64,1.8,0.0,0.0,0.0,6.13,16.2,16680.0,False,2024-11-20,2,JOHV,0,0,0,0,0,0,0.24
2024-11-20 23:35:02,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-20 23:53:47,2024-11-20 23:53:47,2024-11-20 23:53:47,2024-11-20 23:53:47,0.0,0.0,Massy,2024-11-20 23:53:47,2024-11,1.76,1.82,1.72,1.64,1.45,0.0,0.0,0.0,3.62,12.24,16680.0,False,2024-11-20,2,JOHV,0,0,0,0,0,0,0.24
2024-11-21 05:37:21,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 05:11:05,2024-11-21 05:11:55,2024-11-21 05:11:05,2024-11-21 05:11:55,0.83,0.83,Massy,2024-11-21 05:11:05,2024-11,1.76,1.82,1.72,1.64,0.6,0.0,0.0,0.0,6.88,13.32,4180.0,False,2024-11-21,3,JOHV,0,0,0,0,0,0,0.99
2024-11-21 05:37:21,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 05:32:05,2024-11-21 05:32:26,2024-11-21 05:32:05,2024-11-21 05:32:26,0.35,0.35,Massy,2024-11-21 05:32:05,2024-11,1.76,1.82,1.72,1.64,0.55,0.0,0.0,0.0,7.42,14.4,3940.0,False,2024-11-21,3,JOHV,0,0,0,0,0,0,0.99
2024-11-21 05:37:21,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 05:53:29,2024-11-21 05:53:29,2024-11-21 05:53:29,2024-11-21 05:53:29,0.0,0.0,Massy,2024-11-21 05:53:29,2024-11,1.76,1.82,1.72,1.64,0.45,0.0,0.0,0.0,8.44,16.2,3440.0,False,2024-11-21,3,JOHV,0,0,0,0,0,0,0.99
2024-11-21 06:37:35,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,delayed,2024-11-21 06:05:05,2024-11-21 06:09:08,2024-11-21 06:05:05,2024-11-21 06:09:08,4.05,4.05,Massy,2024-11-21 06:05:05,2024-11,1.76,1.82,1.72,1.64,0.45,0.0,0.0,0.0,8.44,16.2,3440.0,False,2024-11-21,3,JOHV,0,0,0,0,0,0,3.82
2024-11-21 04:34:17,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 06:22:59,2024-11-21 06:22:59,2024-11-21 06:22:59,2024-11-21 06:22:59,0.0,0.0,Massy,2024-11-21 06:22:59,2024-11,1.76,1.82,1.72,1.64,0.35,0.0,0.0,0.0,8.4,17.64,3520.0,False,2024-11-21,3,JOHV,0,0,0,0,0,0,3.82
2024-11-21 06:37:35,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 06:26:05,2024-11-21 06:26:25,2024-11-21 06:26:05,2024-11-21 06:26:25,0.33,0.33,Massy,2024-11-21 06:26:05,2024-11,1.76,1.82,1.72,1.64,0.35,0.0,0.0,0.0,8.4,17.64,3520.0,False,2024-11-21,3,JOHV,0,0,0,0,0,0,3.82
2024-11-21 07:40:17,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,delayed,2024-11-21 06:37:59,2024-11-21 06:45:09,2024-11-21 06:37:59,2024-11-21 06:45:09,7.17,7.17,Massy,2024-11-21 06:37:59,2024-11,1.76,1.82,1.72,1.64,0.3,0.0,0.0,0.0,8.44,18.36,3560.0,False,2024-11-21,3,JOHV,0,0,0,0,0,0,3.82
2024-11-21 06:37:35,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 06:47:05,2024-11-21 06:47:05,2024-11-21 06:47:05,2024-11-21 06:47:05,0.0,0.0,Massy,2024-11-21 06:47:05,2024-11,1.76,1.82,1.72,1.64,0.3,0.0,0.0,0.0,8.44,18.36,3560.0,False,2024-11-21,3,JOHV,0,0,0,0,0,0,3.82
2024-11-21 07:40:17,Massy - Palaiseau,Orsay - Ville,delayed,2024-11-21 06:53:05,2024-11-21 07:05:13,2024-11-21 06:53:05,2024-11-21 07:05:13,12.13,12.13,Massy,2024-11-21 06:53:05,2024-11,1.76,1.82,1.72,1.64,0.25,0.0,0.0,0.0,8.71,19.08,3600.0,False,2024-11-21,3,JOHV,0,0,0,0,0,0,3.82
2024-11-21 06:37:35,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 07:01:59,2024-11-21 07:01:59,2024-11-21 07:01:59,2024-11-21 07:01:59,0.0,0.0,Massy,2024-11-21 07:01:59,2024-11,1.76,1.82,1.72,1.64,0.25,0.0,0.0,0.0,8.71,19.08,3600.0,False,2024-11-21,3,JOHV,0,0,0,0,0,0,11.29
2024-11-21 05:37:21,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 07:11:05,2024-11-21 07:11:05,2024-11-21 07:11:05,2024-11-21 07:11:05,0.0,0.0,Massy,2024-11-21 07:11:05,2024-11,1.76,1.82,1.72,1.64,0.3,0.0,0.0,0.0,9.22,19.8,3920.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,11.29
2024-11-21 07:40:17,Massy - Palaiseau,Orsay - Ville,onTime,2024-11-21 07:17:05,2024-11-21 07:17:15,2024-11-21 07:17:05,2024-11-21 07:17:15,0.17,0.17,Massy,2024-11-21 07:17:05,2024-11,1.76,1.82,1.72,1.64,0.3,0.0,0.0,0.0,9.22,19.8,3920.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,11.29
2024-11-21 05:37:21,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 07:25:59,2024-11-21 07:25:59,2024-11-21 07:25:59,2024-11-21 07:25:59,0.0,0.0,Massy,2024-11-21 07:25:59,2024-11,1.76,1.82,1.72,1.64,0.3,0.0,0.0,0.0,9.96,20.88,4240.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,11.29
2024-11-21 07:40:17,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 07:35:05,2024-11-21 07:35:05,2024-11-21 07:35:05,2024-11-21 07:35:05,0.0,0.0,Massy,2024-11-21 07:35:05,2024-11,1.76,1.82,1.72,1.64,0.3,0.0,0.0,0.0,9.96,20.88,4240.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,11.29
2024-11-21 06:37:35,Massy - Palaiseau,Orsay - Ville,onTime,2024-11-21 07:41:05,2024-11-21 07:41:05,2024-11-21 07:41:05,2024-11-21 07:41:05,0.0,0.0,Massy,2024-11-21 07:41:05,2024-11,1.76,1.82,1.72,1.64,0.35,0.0,0.0,0.0,10.7,21.6,4560.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,11.29
2024-11-21 08:38:08,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,delayed,2024-11-21 07:49:59,2024-11-21 07:53:44,2024-11-21 07:49:59,2024-11-21 07:53:44,3.75,3.75,Massy,2024-11-21 07:49:59,2024-11,1.76,1.82,1.72,1.64,0.35,0.0,0.0,0.0,10.7,21.6,4560.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,11.29
2024-11-21 07:40:17,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 07:59:05,2024-11-21 07:59:05,2024-11-21 07:59:05,2024-11-21 07:59:05,0.0,0.0,Massy,2024-11-21 07:59:05,2024-11,1.76,1.82,1.72,1.64,0.4,0.0,0.0,0.0,10.95,22.32,4880.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,11.29
2024-11-21 07:40:17,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 08:13:59,2024-11-21 08:13:59,2024-11-21 08:13:59,2024-11-21 08:13:59,0.0,0.0,Massy,2024-11-21 08:13:59,2024-11,1.76,1.82,1.72,1.64,0.5,0.0,0.0,0.0,10.7,22.32,4340.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,11.41
2024-11-21 08:38:08,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,delayed,2024-11-21 08:23:05,2024-11-21 08:40:25,2024-11-21 08:23:05,2024-11-21 08:40:25,17.33,17.33,Massy,2024-11-21 08:23:05,2024-11,1.76,1.82,1.72,1.64,0.6,0.0,0.0,0.0,10.46,21.96,3800.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,11.41
2024-11-21 09:36:42,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,delayed,2024-11-21 08:37:59,2024-11-21 08:43:36,2024-11-21 08:37:59,2024-11-21 08:43:36,5.62,5.62,Massy,2024-11-21 08:37:59,2024-11,1.76,1.82,1.72,1.64,0.7,0.0,0.0,0.0,9.73,21.96,3260.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,11.41
2024-11-21 08:38:08,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 08:47:05,2024-11-21 08:47:05,2024-11-21 08:47:05,2024-11-21 08:47:05,0.0,0.0,Massy,2024-11-21 08:47:05,2024-11,1.76,1.82,1.72,1.64,0.7,0.0,0.0,0.0,9.73,21.96,3260.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,11.41
2024-11-21 09:36:42,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 09:01:59,2024-11-21 09:01:59,2024-11-21 09:01:59,2024-11-21 09:01:59,0.0,0.0,Massy,2024-11-21 09:01:59,2024-11,1.76,1.82,1.72,1.64,0.7,0.0,0.0,0.0,9.45,21.96,2720.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,4.03
2024-11-21 07:40:17,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 09:14:05,2024-11-21 09:14:05,2024-11-21 09:14:05,2024-11-21 09:14:05,0.0,0.0,Massy,2024-11-21 09:14:05,2024-11,1.76,1.82,1.72,1.64,0.7,0.1,0.0,0.07,9.16,21.6,2200.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,4.03
2024-11-21 09:36:42,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 09:28:59,2024-11-21 09:28:59,2024-11-21 09:28:59,2024-11-21 09:28:59,0.0,0.0,Massy,2024-11-21 09:28:59,2024-11,1.76,1.82,1.72,1.64,0.6,0.2,0.0,0.14,9.22,21.24,1700.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,4.03
2024-11-21 10:28:16,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,delayed,2024-11-21 09:41:05,2024-11-21 09:49:04,2024-11-21 09:41:05,2024-11-21 09:49:04,7.98,7.98,Massy,2024-11-21 09:41:05,2024-11,1.76,1.82,1.72,1.64,0.55,0.3,0.0,0.14,9.39,20.52,1180.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,4.03
2024-11-21 10:36:32,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 09:55:59,2024-11-21 09:58:16,2024-11-21 09:55:59,2024-11-21 09:58:16,2.28,2.28,Massy,2024-11-21 09:55:59,2024-11,1.76,1.82,1.72,1.64,0.45,0.3,0.0,0.14,9.5,20.16,660.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,4.03
2024-11-21 09:36:42,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 10:08:05,2024-11-21 10:08:05,2024-11-21 10:08:05,2024-11-21 10:08:05,0.0,0.0,Massy,2024-11-21 10:08:05,2024-11,1.76,1.82,1.72,1.64,0.45,0.2,0.0,0.14,9.45,19.8,660.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,2.21
2024-11-21 08:38:08,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 10:22:59,2024-11-21 10:22:59,2024-11-21 10:22:59,2024-11-21 10:22:59,0.0,0.0,Massy,2024-11-21 10:22:59,2024-11,1.76,1.82,1.72,1.64,0.45,0.3,0.0,0.14,9.06,19.8,680.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,2.21
2024-11-21 09:36:42,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 10:35:05,2024-11-21 10:35:05,2024-11-21 10:35:05,2024-11-21 10:35:05,0.0,0.0,Massy,2024-11-21 10:35:05,2024-11,1.76,1.82,1.72,1.64,0.45,0.3,0.0,0.14,9.06,19.8,680.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,2.21
2024-11-21 11:36:57,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,delayed,2024-11-21 10:44:04,2024-11-21 10:53:20,2024-11-21 10:44:04,2024-11-21 10:53:20,9.27,9.27,Massy,2024-11-21 10:44:04,2024-11,1.76,1.82,1.72,1.64,0.45,0.3,0.0,0.14,9.0,19.8,680.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,2.21
2024-11-21 11:36:57,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,delayed,2024-11-21 10:49:59,2024-11-21 10:55:51,2024-11-21 10:49:59,2024-11-21 10:55:51,5.87,5.87,Massy,2024-11-21 10:49:59,2024-11,1.76,1.82,1.72,1.64,0.45,0.3,0.0,0.14,9.0,19.8,680.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,2.21
2024-11-21 10:36:32,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 11:02:05,2024-11-21 11:02:05,2024-11-21 11:02:05,2024-11-21 11:02:05,0.0,0.0,Massy,2024-11-21 11:02:05,2024-11,1.76,1.82,1.72,1.64,0.45,0.3,0.0,0.14,9.42,19.44,680.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,2.3
2024-11-21 09:36:42,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 11:16:59,2024-11-21 11:16:59,2024-11-21 11:16:59,2024-11-21 11:16:59,0.0,0.0,Massy,2024-11-21 11:16:59,2024-11,1.76,1.82,1.72,1.64,0.45,0.3,0.0,0.21,10.54,21.6,560.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,2.3
2024-11-21 10:36:32,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 11:29:05,2024-11-21 11:29:05,2024-11-21 11:29:05,2024-11-21 11:29:05,0.0,0.0,Massy,2024-11-21 11:29:05,2024-11,1.76,1.82,1.72,1.64,0.4,0.3,0.0,0.21,11.57,24.12,420.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,2.3
2024-11-21 11:36:57,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 11:43:59,2024-11-21 11:43:59,2024-11-21 11:43:59,2024-11-21 11:43:59,0.0,0.0,Massy,2024-11-21 11:43:59,2024-11,1.76,1.82,1.72,1.64,0.35,0.4,0.1,0.21,13.0,26.28,300.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,2.3
2024-11-21 10:36:32,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 11:56:05,2024-11-21 11:56:05,2024-11-21 11:56:05,2024-11-21 11:56:05,0.0,0.0,Massy,2024-11-21 11:56:05,2024-11,1.76,1.82,1.72,1.64,0.35,0.4,0.1,0.21,14.08,28.44,160.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,2.3
2024-11-21 10:36:32,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 12:10:59,2024-11-21 12:10:59,2024-11-21 12:10:59,2024-11-21 12:10:59,0.0,0.0,Massy,2024-11-21 12:10:59,2024-11,1.76,1.82,1.72,1.64,0.4,0.6,0.0,0.28,14.83,29.88,520.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,3.34
2024-11-21 13:28:07,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,delayed,2024-11-21 12:23:05,2024-11-21 12:31:46,2024-11-21 12:23:05,2024-11-21 12:31:46,8.68,8.68,Massy,2024-11-21 12:23:05,2024-11,1.76,1.82,1.72,1.64,0.5,0.5,0.0,0.28,15.33,31.32,880.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,3.34
2024-11-21 13:36:34,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 12:37:59,2024-11-21 12:39:21,2024-11-21 12:37:59,2024-11-21 12:39:21,1.37,1.37,Massy,2024-11-21 12:37:59,2024-11,1.76,1.82,1.72,1.64,0.55,0.4,0.0,0.28,15.82,32.4,1240.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,3.34
2024-11-21 12:36:44,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 12:50:05,2024-11-21 12:50:05,2024-11-21 12:50:05,2024-11-21 12:50:05,0.0,0.0,Massy,2024-11-21 12:50:05,2024-11,1.76,1.82,1.72,1.64,0.55,0.4,0.0,0.28,15.82,32.4,1240.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,3.34
2024-11-21 12:36:44,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 13:04:59,2024-11-21 13:04:59,2024-11-21 13:04:59,2024-11-21 13:04:59,0.0,0.0,Massy,2024-11-21 13:04:59,2024-11,1.76,1.82,1.72,1.64,0.6,0.2,0.0,0.14,16.42,33.84,1600.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,3.04
2024-11-21 12:36:44,Massy - Palaiseau,Saint-Rémy-lès-Chevreuse,onTime,2024-11-21 13:17:05,2024-11-21 13:17:05,2024-11-21 13:17:05,2024-11-21 13:17:05,0.0,0.0,Massy,2024-11-21 13:17:05,2024-11,1.76,1.82,1.72,1.64,0.6,0.4,0.0,0.21,17.08,35.28,1500.0,True,2024-11-21,3,JOHV,0,0,0,0,0,0,3.04
