stop_name,destination_name,departure_status,real_arrival,real_departure,ArRTown,temperature_2m,precipitation,rain,snowfall,wind_speed_10m,wind_gusts_10m,visibility,is_day,Date,day_of_week,day_type,is_bank_holiday,is_holiday,saturday,sunday,is_weekend,is_weekend_or_bank_holiday,pourc_validations
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 05:31:06,2024-12-03 05:31:06,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,0.11
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 05:31:48,2024-12-03 05:31:48,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,0.11
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 05:34:26,2024-12-03 05:34:26,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,0.11
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 05:35:40,2024-12-03 05:35:40,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,0.11
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 05:38:26,2024-12-03 05:38:26,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,0.11
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 05:39:26,2024-12-03 05:39:26,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,0.11
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 05:41:48,2024-12-03 05:41:48,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,0.11
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 05:43:05,2024-12-03 05:43:05,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,0.11
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 06:30:50,2024-12-03 06:30:50,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,0.3
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 06:32:08,2024-12-03 06:32:08,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,0.3
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 06:33:27,2024-12-03 06:33:27,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,0.3
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 06:34:28,2024-12-03 06:34:28,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,0.3
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 06:35:32,2024-12-03 06:35:32,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,0.3
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 06:36:11,2024-12-03 06:36:11,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,0.3
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 06:37:22,2024-12-03 06:37:22,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,0.3
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 06:37:57,2024-12-03 06:37:57,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,0.3
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 07:32:26,2024-12-03 07:32:26,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,1.18
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 07:33:11,2024-12-03 07:33:11,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,1.18
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 07:34:24,2024-12-03 07:34:24,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,1.18
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 07:34:50,2024-12-03 07:34:50,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,1.18
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 07:35:40,2024-12-03 07:35:40,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,1.18
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 07:36:20,2024-12-03 07:36:20,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,1.18
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 07:38:24,2024-12-03 07:38:24,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,1.18
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 07:38:25,2024-12-03 07:38:25,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,1.18
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 08:30:03,2024-12-03 08:30:03,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,3.02
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 08:32:41,2024-12-03 08:32:41,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,3.02
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 08:32:51,2024-12-03 08:32:51,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,3.02
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 08:33:28,2024-12-03 08:33:28,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,3.02
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 08:35:11,2024-12-03 08:35:11,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,3.02
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 08:36:41,2024-12-03 08:36:41,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,3.02
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 08:36:47,2024-12-03 08:36:47,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,3.02
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 08:37:28,2024-12-03 08:37:28,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,3.02
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 09:31:23,2024-12-03 09:31:23,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,2.86
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 09:33:13,2024-12-03 09:33:13,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,2.86
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 09:34:18,2024-12-03 09:34:18,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,2.86
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 09:35:43,2024-12-03 09:35:43,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,2.86
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 09:37:25,2024-12-03 09:37:25,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,2.86
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 09:39:13,2024-12-03 09:39:13,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,2.86
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 09:40:00,2024-12-03 09:40:00,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,2.86
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 09:42:13,2024-12-03 09:42:13,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,2.86
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 10:32:15,2024-12-03 10:32:15,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,2.93
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 10:34:05,2024-12-03 10:34:05,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,2.93
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 10:35:15,2024-12-03 10:35:15,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,2.93
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 10:37:15,2024-12-03 10:37:15,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,2.93
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 10:38:15,2024-12-03 10:38:15,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,2.93
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 10:40:25,2024-12-03 10:40:25,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,2.93
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 10:41:02,2024-12-03 10:41:02,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,2.93
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 11:30:19,2024-12-03 11:30:19,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,3.81
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 11:30:29,2024-12-03 11:30:29,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,3.81
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 11:33:57,2024-12-03 11:33:57,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,3.81
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 11:34:17,2024-12-03 11:34:17,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,3.81
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 11:35:57,2024-12-03 11:35:57,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,3.81
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 11:37:37,2024-12-03 11:37:37,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,3.81
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 11:39:10,2024-12-03 11:39:10,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,3.81
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 11:39:17,2024-12-03 11:39:17,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,3.81
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 12:27:41,2024-12-03 12:27:41,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,5.8
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 12:33:32,2024-12-03 12:33:32,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,5.8
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 12:33:59,2024-12-03 12:33:59,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,5.8
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 12:37:09,2024-12-03 12:37:09,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,5.8
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 12:37:30,2024-12-03 12:37:30,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,5.8
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 12:39:15,2024-12-03 12:39:15,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,5.8
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 12:39:30,2024-12-03 12:39:30,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,5.8
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 12:40:20,2024-12-03 12:40:20,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,5.8
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 12:42:20,2024-12-03 12:42:20,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,5.8
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 13:30:24,2024-12-03 13:30:24,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,5.78
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 13:31:52,2024-12-03 13:31:52,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,5.78
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 13:34:22,2024-12-03 13:34:22,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,5.78
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 13:34:47,2024-12-03 13:34:47,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,5.78
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 13:37:02,2024-12-03 13:37:02,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,5.78
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 13:37:52,2024-12-03 13:37:52,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,5.78
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 13:40:11,2024-12-03 13:40:11,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,5.78
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 13:40:52,2024-12-03 13:40:52,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,5.78
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 14:30:36,2024-12-03 14:30:36,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,5.98
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 14:34:04,2024-12-03 14:34:04,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,5.98
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 14:34:13,2024-12-03 14:34:13,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,5.98
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 14:37:04,2024-12-03 14:37:04,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,5.98
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 14:37:09,2024-12-03 14:37:09,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,5.98
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 14:40:04,2024-12-03 14:40:04,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,5.98
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 14:40:24,2024-12-03 14:40:24,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,5.98
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 14:41:47,2024-12-03 14:41:47,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,5.98
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 15:33:13,2024-12-03 15:33:13,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,7.63
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 15:34:42,2024-12-03 15:34:42,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,7.63
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 15:35:16,2024-12-03 15:35:16,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,7.63
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 15:36:41,2024-12-03 15:36:41,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,7.63
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 15:36:56,2024-12-03 15:36:56,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,7.63
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 15:38:35,2024-12-03 15:38:35,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,7.63
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 15:38:56,2024-12-03 15:38:56,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,7.63
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 16:32:38,2024-12-03 16:32:38,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,10.05
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 16:32:53,2024-12-03 16:32:53,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,10.05
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 16:34:38,2024-12-03 16:34:38,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,10.05
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 16:34:38,2024-12-03 16:34:38,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,10.05
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 16:35:37,2024-12-03 16:35:37,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,10.05
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 16:36:31,2024-12-03 16:36:31,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,10.05
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 16:38:26,2024-12-03 16:38:26,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,10.05
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 16:38:37,2024-12-03 16:38:37,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,10.05
Saint-Germain des Prés,Vavin,onTime,2024-12-03 17:31:42,2024-12-03 17:31:42,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,13.5
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 17:33:00,2024-12-03 17:33:00,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,13.5
Saint-Germain des Prés,Vavin,onTime,2024-12-03 17:33:40,2024-12-03 17:33:40,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,13.5
Saint-Germain des Prés,Vavin,onTime,2024-12-03 17:34:40,2024-12-03 17:34:40,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,13.5
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 17:35:00,2024-12-03 17:35:00,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,13.5
Saint-Germain des Prés,Vavin,onTime,2024-12-03 17:35:50,2024-12-03 17:35:50,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,13.5
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 18:29:24,2024-12-03 18:29:24,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,12.44
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 18:31:02,2024-12-03 18:31:02,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,12.44
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 18:32:52,2024-12-03 18:32:52,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,12.44
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 18:33:12,2024-12-03 18:33:12,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,12.44
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 18:34:21,2024-12-03 18:34:21,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,12.44
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 18:35:32,2024-12-03 18:35:32,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,12.44
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 18:37:08,2024-12-03 18:37:08,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,12.44
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 18:40:21,2024-12-03 18:40:21,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,12.44
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 19:32:03,2024-12-03 19:32:03,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,11.04
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2024-12-03 19:34:44,2024-12-03 19:34:44,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,11.04
Saint-Germain des Prés,Porte de Clignancourt,onTime,2024-12-03 19:35:34,2024-12-03 19:35:34,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-12-03,1,JOHV,0,0,0,0,0,0,11.04
