timestamp,stop_reference,stop_name,line_ref,transport_mode,destination_name,departure_status,scheduled_arrival,real_arrival,scheduled_departure,real_departure,arrival_difference,departure_difference,recorded_at_time
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Villiers-sur-Marne Plessis Trévise,onTime,2024-12-19T17:13:40.000Z,2024-12-19T17:13:40.000Z,2024-12-19T17:14:30.000Z,2024-12-19T17:14:30.000Z,0.0,0.0,2024-12-19T17:12:16.079Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T17:14:30.000Z,2024-12-19T17:15:03.000Z,2024-12-19T17:15:20.000Z,2024-12-19T17:15:53.000Z,0.55,0.55,2024-12-19T17:11:55.298Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Chelles Gournay,onTime,2024-12-19T17:17:20.000Z,2024-12-19T17:17:20.000Z,2024-12-19T17:18:10.000Z,2024-12-19T17:18:10.000Z,0.0,0.0,2024-12-19T02:09:52.203Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T17:18:20.000Z,2024-12-19T17:18:53.000Z,2024-12-19T17:19:10.000Z,2024-12-19T17:19:43.000Z,0.55,0.55,2024-12-19T17:11:51.996Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Tournan,onTime,2024-12-19T17:21:10.000Z,2024-12-19T17:21:10.000Z,2024-12-19T17:22:00.000Z,2024-12-19T17:22:00.000Z,0.0,0.0,2024-12-19T02:09:48.407Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T17:21:50.000Z,2024-12-19T17:21:58.000Z,2024-12-19T17:22:40.000Z,2024-12-19T17:22:48.000Z,0.13,0.13,2024-12-19T17:11:38.288Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T17:25:50.000Z,2024-12-19T17:28:30.000Z,2024-12-19T17:26:40.000Z,2024-12-19T17:29:20.000Z,2.67,2.67,2024-12-19T17:10:12.680Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Villiers-sur-Marne Plessis Trévise,onTime,2024-12-19T17:28:40.000Z,2024-12-19T17:28:40.000Z,2024-12-19T17:29:30.000Z,2024-12-19T17:29:30.000Z,0.0,0.0,2024-12-19T02:09:46.339Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Chelles Gournay,onTime,2024-12-19T17:32:20.000Z,2024-12-19T17:32:20.000Z,2024-12-19T17:33:10.000Z,2024-12-19T17:33:10.000Z,0.0,0.0,2024-12-19T02:09:52.974Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T17:29:30.000Z,2024-12-19T17:32:50.000Z,2024-12-19T17:30:20.000Z,2024-12-19T17:33:40.000Z,3.33,3.33,2024-12-19T17:11:43.239Z
